TITLE = "AOA12"
VARIABLES = "x", "y", "Vx", "Vy", "TKE"
ZONE T="Frame 0", I=64, J=64
-155.29433	118.261325	-16.380521232	-0.338797	16.6240362090148
-150.084986	118.261325	-16.405156436	-0.3327358	16.7557317029925
-144.875642	118.261325	-16.461035816	-0.319307668	17.0799419382102
-139.666298	118.261325	-16.529134876	-0.308049052	17.5011919051506
-134.456954	118.261325	-16.55553022	-0.328293548	17.6684263501368
-129.247611	118.261325	-16.573736048	-0.351033108	17.794133700846
-124.038267	118.261325	-16.569073704	-0.388015308	17.779881826547
-118.828923	118.261325	-16.54697104	-0.43464164	17.6607968383309
-113.619579	118.261325	-16.517280388	-0.48419892	17.4993708380541
-108.410235	118.261325	-16.4897128	-0.530564424	17.354581298926
-103.200891	118.261325	-16.470995828	-0.569879432	17.2654425724966
-97.991547	118.261325	-16.463999068	-0.600673728	17.2472107586648
-92.782203	118.261325	-16.468171912	-0.622937648	17.2943732355649
-87.572859	118.261325	-16.480807848	-0.637073136	17.3884496583
-82.363515	118.261325	-16.498691024	-0.643382708	17.5086627274731
-77.154171	118.261325	-16.519449792	-0.64206946	17.6404981587147
-71.944828	118.261325	-16.542091336	-0.63326782	17.7783213885719
-66.735484	118.261325	-16.566716276	-0.616870375999999	17.9231174243524
-61.52614	118.261325	-16.59376578	-0.592546708	18.0782991345475
-56.316796	118.261325	-16.623228884	-0.560407524	18.2452617452434
-51.107452	118.261325	-16.654215412	-0.521907612	18.4202925060455
-45.898108	118.261325	-16.685139252	-0.479892516	18.5950712800371
-40.688764	118.261325	-16.714331728	-0.437383712	18.7604503708254
-35.47942	118.261325	-16.74057654	-0.396113484	18.9096505400981
-30.270076	118.261325	-16.763228516	-0.356091196	19.0384071901349
-25.060732	118.261325	-16.7820393	-0.31625098	19.1439944766911
-19.851388	118.261325	-16.79703446	-0.275255704	19.2255092950356
-14.642045	118.261325	-16.808543904	-0.231942508	19.2846848786585
-9.432701	118.261325	-16.817189068	-0.185643352	19.3255816276089
-4.223357	118.261325	-16.823630404	-0.136463744	19.3527853446863
0.985987	118.261325	-16.8281848	-0.085177312	19.3689796255609
6.195331	118.261325	-16.830619412	-0.03276584	19.3733165202437
11.404675	118.261325	-16.830253328	0.019760744	19.3616378530663
16.614019	118.261325	-16.826224064	0.071009408	19.3282048272851
21.823363	118.261325	-16.817799412	0.119033888	19.2679187363414
27.032707	118.261325	-16.804806208	0.162091488	19.1791408243565
32.242051	118.261325	-16.788078388	0.199894704	19.0669098827502
37.451395	118.261325	-16.769375864	0.234058132	18.9428816976736
42.660738	118.261325	-16.750354816	0.26705228	18.8184210344449
47.870082	118.261325	-16.731168564	0.300443464	18.6947913280429
53.079426	118.261325	-16.710013332	0.333925604	18.5598453783361
58.28877	118.261325	-16.684175172	0.36585612	18.395102691626
63.498114	118.261325	-16.651606304	0.394528564	18.1866152840422
68.707458	118.261325	-16.611762036	0.418901092	17.9308185808949
73.916802	118.261325	-16.5657762	0.438469604	17.6355923495791
79.126146	118.261325	-16.516756332	0.453046176	17.3216790309109
84.33549	118.261325	-16.469691176	0.462931852	17.0214061011552
89.544834	118.261325	-16.429477788	0.468999688	16.7657081834414
94.754178	118.261325	-16.397534876	0.472208392	16.5629422972181
99.963521	118.261325	-16.37027754	0.473023364	16.3899684960881
