TITLE = "AOA4"
VARIABLES = "x", "y", "Vx", "Vy", "TKE"
ZONE T="Frame 0", I=64, J=64
-155.29433	118.261325	-16.393328628	-0.498684832	10.2964367990221
-150.084986	118.261325	-16.39509718	-0.508681132	10.3025108044967
-144.875642	118.261325	-16.400037444	-0.529645824	10.3293776798446
-139.666298	118.261325	-16.407622204	-0.552530288	10.3759079131165
-134.456954	118.261325	-16.424328724	-0.565163444000001	10.4607213047819
-129.247611	118.261325	-16.440130008	-0.577653888	10.5464426717149
-124.038267	118.261325	-16.45811726	-0.58681988	10.64228498368
-118.828923	118.261325	-16.477017228	-0.593649048	10.7420790388301
-113.619579	118.261325	-16.496750004	-0.59864402	10.8454587829872
-108.410235	118.261325	-16.518820988	-0.601464716	10.9597320237738
-103.200891	118.261325	-16.5450648	-0.601605688	11.0942566058883
-97.991547	118.261325	-16.575772036	-0.59920634	11.251377360245
-92.782203	118.261325	-16.609037916	-0.59518772	11.4225975511162
-87.572859	118.261325	-16.641919648	-0.590608892	11.5934234248552
-82.363515	118.261325	-16.672237656	-0.585776616	11.7519815680527
-77.154171	118.261325	-16.699531488	-0.579865232	11.894535889359
-71.944828	118.261325	-16.724709968	-0.57142574	12.0249595220893
-66.735484	118.261325	-16.748974208	-0.559389516	12.1496689978343
-61.52614	118.261325	-16.772836336	-0.54371588	12.2717889391713
-56.316796	118.261325	-16.795767548	-0.525188088	12.388609351238
-51.107452	118.261325	-16.816578224	-0.504619852	12.4936736000757
-45.898108	118.261325	-16.834241956	-0.48214854	12.5812552875005
-40.688764	118.261325	-16.848585964	-0.457167676	12.6502367091771
-35.47942	118.261325	-16.860252364	-0.42902274	12.7044517417818
-30.270076	118.261325	-16.869831648	-0.398022112	12.7479848843623
-25.060732	118.261325	-16.876934424	-0.365839756	12.7792491855449
-19.851388	118.261325	-16.880301256	-0.334603908	12.7909759433618
-14.642045	118.261325	-16.879087376	-0.305159732	12.7778750554782
-9.432701	118.261325	-16.87395152	-0.276138356	12.7435578841014
-4.223357	118.261325	-16.866527876	-0.24500634	12.6976110319973
0.985987	118.261325	-16.857723096	-0.210304196	12.6456700368683
6.195331	118.261325	-16.846751536	-0.17299506	12.5837134941728
11.404675	118.261325	-16.831793688	-0.135826968	12.5015350578805
16.614019	118.261325	-16.811026792	-0.101631492	12.3885964942973
21.823363	118.261325	-16.782807356	-0.07210612	12.2356361992941
27.032707	118.261325	-16.745947492	-0.047488024	12.0370445207548
32.242051	118.261325	-16.701511268	-0.026559868	11.8005931663664
37.451395	118.261325	-16.654652076	-0.006858728	11.5553211489865
42.660738	118.261325	-16.612952164	0.014333784	11.3406283146538
47.870082	118.261325	-16.580921704	0.03824534	11.1782407118004
53.079426	118.261325	-16.555775124	0.063460464	11.0526180386827
58.28877	118.261325	-16.529616856	0.086729552	10.9227031657549
63.498114	118.261325	-16.496452292	0.105323732	10.7576383249509
68.707458	118.261325	-16.45693094	0.118870972	10.5613442953428
73.916802	118.261325	-16.416318692	0.129057812	10.3613282312415
79.126146	118.261325	-16.378655644	0.13772114	10.1777550469132
84.33549	118.261325	-16.343527244	0.145350548	10.0075058566776
89.544834	118.261325	-16.308025864	0.151288972	9.83534462716909
94.754178	118.261325	-16.27064554	0.154912588	9.65401675688008
99.963521	118.261325	-16.232595884	0.156223556	9.47015739686897
105.172865	118.261325	-16.195719556	0.155428136	9.29305175012419
110.382209	118.261325	-16.159875668	0.15241822	9.12190758691501
115.591553	118.261325	-16.122600892	0.146882204	8.94512689430336
120.800897	118.261325	-16.08121084	0.13870966	8.75066693254768
126.010241	118.261325	-16.035343264	0.128107836	8.53750042964652
131.219585	118.261325	-15.98779944	0.115458572	8.31900158870413
136.428929	118.261325	-15.942953776	0.101246636	8.11520297905192
141.638273	118.261325	-15.90387208	0.086102644	7.93922568076361
146.847617	118.261325	-15.870373028	0.070812848	7.78906602260071
152.056961	118.261325	-15.83968034	0.056287684	7.65229332668272
157.266304	118.261325	-15.812021644	0.040528152	7.53673784699209
162.475648	118.261325	-15.775843632	0.02972624	7.3842147365321
167.684992	118.261325	-15.74250408	0.022802196	7.25519159683072
172.894336	118.261325	-15.725986656	0.020412276	7.19719191243983
-155.29433	113.051981	-16.380973968	-0.511082052	10.2335260545486
-150.084986	113.051981	-16.383492248	-0.521447676	10.2446325391869
-144.875642	113.051981	-16.390196816	-0.542760088	10.2818003397416
-139.666298	113.051981	-16.400194996	-0.565478316	10.3410316075372
-134.456954	113.051981	-16.418509212	-0.577904032	10.4349780578623
-129.247611	113.051981	-16.435620948	-0.590499308	10.5275953703436
-124.038267	113.051981	-16.454469152	-0.600039832	10.6281479491233
-118.828923	113.051981	-16.474024916	-0.607496508	10.7317268673852
-113.619579	113.051981	-16.494489504	-0.613267736	10.8393685550468
-108.410235	113.051981	-16.517423924	-0.616903508	10.9586601214634
-103.200891	113.051981	-16.544485084	-0.617805896	11.0980232649486
-97.991547	113.051981	-16.575792532	-0.616023072	11.2587905999801
-92.782203	113.051981	-16.609479772	-0.61239144	11.4324637508283
-87.572859	113.051981	-16.642805084	-0.607924376	11.605506881439
-82.363515	113.051981	-16.673753908	-0.602942395999999	11.7670545129193
-77.154171	113.051981	-16.701878764	-0.596666988	11.9136662127381
-71.944828	113.051981	-16.727999396	-0.587680728	12.0487725511431
-66.735484	113.051981	-16.753215712	-0.574915976	12.178096521571
-61.52614	113.051981	-16.777953412	-0.55834332	12.3042551235846
-56.316796	113.051981	-16.80160048	-0.538817032	12.4242411179726
-51.107452	113.051981	-16.822917856	-0.517270076	12.531499226755
-45.898108	113.051981	-16.84091646	-0.493939728	12.6205671328539
-40.688764	113.051981	-16.855528528	-0.468249616	12.6907965534566
-35.47942	113.051981	-16.867460832	-0.439517368	12.7461574746238
-30.270076	113.051981	-16.877253784	-0.407986992	12.7903482253788
-25.060732	113.051981	-16.884426484	-0.375201832	12.821376970798
-19.851388	113.051981	-16.88774416	-0.343077596	12.8322791767031
-14.642045	113.051981	-16.886542736	-0.31227254	12.8188213911538
-9.432701	113.051981	-16.88166524	-0.28143948	12.7855567236499
-4.223357	113.051981	-16.874750268	-0.2483258	12.7420106029025
0.985987	113.051981	-16.86652104	-0.211829632	12.6927939616491
6.195331	113.051981	-16.855962224	-0.173106524	12.6326606824028
11.404675	113.051981	-16.841059144	-0.134878104	12.5504027223645
16.614019	113.051981	-16.81978904	-0.099881836	12.4344535782606
21.823363	113.051981	-16.790357348	-0.069776368	12.2747475555236
27.032707	113.051981	-16.751741832	-0.044744428	12.0665308338148
32.242051	113.051981	-16.705640052	-0.0233683	11.820907899757
37.451395	113.051981	-16.657929708	-0.002909264	11.5707789711826
42.660738	113.051981	-16.616344936	0.019442664	11.3565106515887
47.870082	113.051981	-16.584817892	0.044701528	11.1969724193857
53.079426	113.051981	-16.559872664	0.071148716	11.0729299267121
58.28877	113.051981	-16.533483868	0.0954505759999999	10.9423755948633
63.498114	113.051981	-16.500016996	0.115027796	10.7761494346846
68.707458	113.051981	-16.460344388	0.129601216	10.5792581966767
73.916802	113.051981	-16.419482064	0.14067818	10.3778873354782
