TITLE = "B00202"
VARIABLES = "x", "y", "Vx", "Vy"
ZONE T="Frame 0", I=64, J=64
-155.294330 118.261325 -16.831691 0.035905
-150.084986 118.261325 -16.794132 0.129594
-144.875642 118.261325 -16.720331 0.268981
-139.666298 118.261325 -16.654603 0.301310
-134.456954 118.261325 -16.636360 0.140685
-129.247611 118.261325 -16.604884 0.042584
-124.038267 118.261325 -16.569460 -0.069808
-118.828923 118.261325 -16.526759 -0.190003
-113.619579 118.261325 -16.493823 -0.329505
-108.410235 118.261325 -16.496612 -0.487057
-103.200891 118.261325 -16.540926 -0.629884
-97.991547 118.261325 -16.600278 -0.712404
-92.782203 118.261325 -16.641473 -0.713518
-87.572859 118.261325 -16.661376 -0.654691
-82.363515 118.261325 -16.689797 -0.584499
-77.154171 118.261325 -16.752871 -0.546236
-71.944828 118.261325 -16.839693 -0.553581
-66.735484 118.261325 -16.910116 -0.589466
-61.526140 118.261325 -16.932120 -0.626647
-56.316796 118.261325 -16.906888 -0.651131
-51.107452 118.261325 -16.861790 -0.666764
-45.898108 118.261325 -16.829715 -0.681290
-40.688764 118.261325 -16.837529 -0.696599
-35.479420 118.261325 -16.901455 -0.716057
-30.270076 118.261325 -17.017447 -0.752681
-25.060732 118.261325 -17.153793 -0.817803
-19.851388 118.261325 -17.264736 -0.898306
-14.642045 118.261325 -17.321680 -0.950823
-9.432701 118.261325 -17.332146 -0.926150
-4.223357 118.261325 -17.327798 -0.806725
0.985987 118.261325 -17.337571 -0.626908
6.195331 118.261325 -17.372967 -0.457896
11.404675 118.261325 -17.429757 -0.365124
16.614019 118.261325 -17.492744 -0.368253
21.823363 118.261325 -17.539340 -0.433177
27.032707 118.261325 -17.549981 -0.498899
32.242051 118.261325 -17.523974 -0.515089
37.451395 118.261325 -17.484562 -0.465470
42.660738 118.261325 -17.463806 -0.370109
47.870082 118.261325 -17.479732 -0.271306
53.079426 118.261325 -17.525780 -0.209387
58.288770 118.261325 -17.578253 -0.198851
63.498114 118.261325 -17.611702 -0.219747
68.707458 118.261325 -17.611342 -0.231155
73.916802 118.261325 -17.577948 -0.197403
79.126146 118.261325 -17.524124 -0.109231
84.335490 118.261325 -17.464473 0.013210
89.544834 118.261325 -17.407545 0.136740
94.754178 118.261325 -17.356132 0.238533
99.963521 118.261325 -17.312612 0.317682
105.172865 118.261325 -17.280180 0.386851
110.382209 118.261325 -17.257507 0.455881
115.591553 118.261325 -17.233704 0.524030
120.800897 118.261325 -17.191772 0.582179
126.010241 118.261325 -17.121580 0.616218
131.219585 118.261325 -17.033007 0.611275
136.428929 118.261325 -16.954525 0.562247
141.638273 118.261325 -16.911969 0.483328
146.847617 118.261325 -16.904057 0.400885
152.056961 118.261325 -16.900560 0.332402
157.266304 118.261325 -16.936533 0.294823
162.475648 118.261325 -16.816739 0.234480
167.684992 118.261325 -16.678900 0.144675
172.894336 118.261325 -16.608032 0.087703
-155.294330 113.051981 -16.727281 -0.168724
-150.084986 113.051981 -16.723445 -0.069310
-144.875642 113.051981 -16.709157 0.091093
-139.666298 113.051981 -16.687205 0.164531
-134.456954 113.051981 -16.662861 0.042142
-129.247611 113.051981 -16.632600 -0.033971
-124.038267 113.051981 -16.589853 -0.140499
-118.828923 113.051981 -16.539593 -0.266318
-113.619579 113.051981 -16.503080 -0.411637
-108.410235 113.051981 -16.505135 -0.566619
-103.200891 113.051981 -16.548534 -0.698045
-97.991547 113.051981 -16.605694 -0.765186
-92.782203 113.051981 -16.643853 -0.751139
-87.572859 113.051981 -16.658775 -0.678712
-82.363515 113.051981 -16.677339 -0.596980
-77.154171 113.051981 -16.725012 -0.550903
-71.944828 113.051981 -16.795908 -0.556404
-66.735484 113.051981 -16.858129 -0.597003
-61.526140 113.051981 -16.884349 -0.642880
-56.316796 113.051981 -16.872563 -0.675429
-51.107452 113.051981 -16.841534 -0.695341
-45.898108 113.051981 -16.816659 -0.711201
-40.688764 113.051981 -16.822927 -0.728035
-35.479420 113.051981 -16.879948 -0.750228
-30.270076 113.051981 -16.989176 -0.787913
-25.060732 113.051981 -17.123523 -0.848811
-19.851388 113.051981 -17.239080 -0.919933
-14.642045 113.051981 -17.305579 -0.962881
-9.432701 113.051981 -17.326554 -0.935281
-4.223357 113.051981 -17.330168 -0.823616
0.985987 113.051981 -17.344240 -0.660013
6.195331 113.051981 -17.380831 -0.507329
11.404675 113.051981 -17.436395 -0.421400
16.614019 113.051981 -17.496665 -0.417606
21.823363 113.051981 -17.541425 -0.465789
27.032707 113.051981 -17.554092 -0.513926
32.242051 113.051981 -17.534439 -0.519542
37.451395 113.051981 -17.502013 -0.468757
42.660738 113.051981 -17.483618 -0.378103
47.870082 113.051981 -17.494880 -0.283150
53.079426 113.051981 -17.531294 -0.218646
58.288770 113.051981 -17.573307 -0.198229
63.498114 113.051981 -17.598854 -0.205952
68.707458 113.051981 -17.595133 -0.206148
73.916802 113.051981 -17.564057 -0.165454
79.126146 113.051981 -17.517994 -0.073129
84.335490 113.051981 -17.468777 0.052905
89.544834 113.051981 -17.420371 0.179062
94.754178 113.051981 -17.372249 0.279548
99.963521 113.051981 -17.327253 0.351311
105.172865 113.051981 -17.291882 0.408420
110.382209 113.051981 -17.267497 0.464627
115.591553 113.051981 -17.242867 0.522275
120.800897 113.051981 -17.198329 0.573142
126.010241 113.051981 -17.121255 0.603713
131.219585 113.051981 -17.021178 0.601144
136.428929 113.051981 -16.928830 0.562006
141.638273 113.051981 -16.874249 0.498327
146.847617 113.051981 -16.860953 0.430210
152.056961 113.051981 -16.862181 0.369021
157.266304 113.051981 -16.903094 0.335823
162.475648 113.051981 -16.816538 0.261160
167.684992 113.051981 -16.707128 0.161785
172.894336 113.051981 -16.652471 0.100987
-155.294330 107.842638 -16.563862 -0.498159
-150.084986 107.842638 -16.616337 -0.402906
-144.875642 107.842638 -16.699450 -0.233846
-139.666298 107.842638 -16.746515 -0.115783
-134.456954 107.842638 -16.712031 -0.177276
-129.247611 107.842638 -16.684967 -0.220480
-124.038267 107.842638 -16.633825 -0.314163
-118.828923 107.842638 -16.576523 -0.441638
-113.619579 107.842638 -16.538856 -0.586913
-108.410235 107.842638 -16.540694 -0.728886
-103.200891 107.842638 -16.578579 -0.836738
-97.991547 107.842638 -16.625099 -0.879630
-92.782203 107.842638 -16.651661 -0.846836
-87.572859 107.842638 -16.653600 -0.760453
-82.363515 107.842638 -16.651336 -0.667252
-77.154171 107.842638 -16.667559 -0.613210
-71.944828 107.842638 -16.706018 -0.617804
-66.735484 107.842638 -16.752032 -0.666240
-61.526140 107.842638 -16.788116 -0.725273
-56.316796 107.842638 -16.805504 -0.769080
-51.107452 107.842638 -16.805236 -0.793043
-45.898108 107.842638 -16.797634 -0.807099
-40.688764 107.842638 -16.803482 -0.822025
-35.479420 107.842638 -16.847683 -0.844726
-30.270076 107.842638 -16.941263 -0.880758
-25.060732 107.842638 -17.066939 -0.931239
-19.851388 107.842638 -17.187120 -0.982932
-14.642045 107.842638 -17.270685 -1.006200
-9.432701 107.842638 -17.313414 -0.971046
-4.223357 107.842638 -17.334568 -0.871011
0.985987 107.842638 -17.357718 -0.733483
6.195331 107.842638 -17.395460 -0.605600
11.404675 107.842638 -17.446369 -0.525883
16.614019 107.842638 -17.499237 -0.502986
21.823363 107.842638 -17.539369 -0.515609
27.032707 107.842638 -17.556283 -0.529619
32.242051 107.842638 -17.550423 -0.517363
37.451395 107.842638 -17.533575 -0.468365
42.660738 107.842638 -17.521504 -0.390671
47.870082 107.842638 -17.524239 -0.305453
53.079426 107.842638 -17.540579 -0.236004
58.288770 107.842638 -17.559516 -0.194412
63.498114 107.842638 -17.567481 -0.173322
68.707458 107.842638 -17.557724 -0.148812
73.916802 107.842638 -17.534880 -0.093952
79.126146 107.842638 -17.509128 0.003585
84.335490 107.842638 -17.484286 0.130778
89.544834 107.842638 -17.453534 0.255649
94.754178 107.842638 -17.409119 0.349168
99.963521 107.842638 -17.354631 0.404913
105.172865 107.842638 -17.303660 0.438664
110.382209 107.842638 -17.265025 0.470633
115.591553 107.842638 -17.230650 0.509445
120.800897 107.842638 -17.179338 0.549947
126.010241 107.842638 -17.094461 0.580386
131.219585 107.842638 -16.981549 0.590469
136.428929 107.842638 -16.869925 0.577175
141.638273 107.842638 -16.793623 0.545927
146.847617 107.842638 -16.766039 0.504381
152.056961 107.842638 -16.771622 0.453874
157.266304 107.842638 -16.813053 0.422754
162.475648 107.842638 -16.799274 0.319803
167.684992 107.842638 -16.756165 0.203959
172.894336 107.842638 -16.738666 0.136913
-155.294330 102.633294 -16.439405 -0.694378
-150.084986 102.633294 -16.531405 -0.632399
-144.875642 102.633294 -16.681954 -0.513996
-139.666298 102.633294 -16.776973 -0.413474
-134.456954 102.633294 -16.747830 -0.437379
-129.247611 102.633294 -16.734879 -0.465629
-124.038267 102.633294 -16.693115 -0.545166
-118.828923 102.633294 -16.645708 -0.659616
-113.619579 102.633294 -16.615665 -0.786151
-108.410235 102.633294 -16.613998 -0.900955
-103.200891 102.633294 -16.632697 -0.980681
-97.991547 102.633294 -16.651390 -1.005427
-92.782203 102.633294 -16.653806 -0.968357
-87.572859 102.633294 -16.639128 -0.886591
-82.363515 102.633294 -16.619692 -0.800005
-77.154171 102.633294 -16.610494 -0.751893
-71.944828 102.633294 -16.620994 -0.762960
-66.735484 102.633294 -16.652591 -0.819516
-61.526140 102.633294 -16.698496 -0.886417
-56.316796 102.633294 -16.744933 -0.933561
-51.107452 102.633294 -16.777495 -0.953434
-45.898108 102.633294 -16.792837 -0.957913
-40.688764 102.633294 -16.805823 -0.963091
-35.479420 102.633294 -16.841703 -0.978492
-30.270076 102.633294 -16.916756 -1.005865
-25.060732 102.633294 -17.024274 -1.040170
-19.851388 102.633294 -17.138803 -1.067696
-14.642045 102.633294 -17.234316 -1.067221
-9.432701 102.633294 -17.300110 -1.020841
-4.223357 102.633294 -17.343051 -0.928470
0.985987 102.633294 -17.377960 -0.811636
6.195331 102.633294 -17.416006 -0.700989
11.404675 102.633294 -17.458940 -0.618076
16.614019 102.633294 -17.500898 -0.566369
21.823363 102.633294 -17.534351 -0.535546
27.032707 102.633294 -17.555288 -0.510998
32.242051 102.633294 -17.564424 -0.480159
37.451395 102.633294 -17.565277 -0.434938
42.660738 102.633294 -17.561883 -0.373499
47.870082 102.633294 -17.557252 -0.301440
53.079426 102.633294 -17.551950 -0.229417
58.288770 102.633294 -17.543725 -0.166722
63.498114 102.633294 -17.530351 -0.114408
68.707458 102.633294 -17.514551 -0.062520
73.916802 102.633294 -17.504548 0.005350
79.126146 102.633294 -17.505839 0.100167
84.335490 102.633294 -17.510754 0.215048
89.544834 102.633294 -17.499399 0.324766
94.754178 102.633294 -17.455358 0.402176
99.963521 102.633294 -17.381292 0.438768
105.172865 102.633294 -17.297102 0.449616
110.382209 102.633294 -17.222079 0.458871
115.591553 102.633294 -17.159015 0.481623
120.800897 102.633294 -17.094036 0.517880
126.010241 102.633294 -17.010339 0.558625
131.219585 102.633294 -16.904349 0.594107
136.428929 102.633294 -16.792593 0.617623
141.638273 102.633294 -16.703494 0.624496
146.847617 102.633294 -16.659355 0.609325
152.056961 102.633294 -16.663043 0.566045
157.266304 102.633294 -16.690045 0.527925
162.475648 102.633294 -16.762624 0.398909
167.684992 102.633294 -16.805408 0.274771
172.894336 102.633294 -16.834357 0.206741
-155.294330 97.423950 -16.452010 -0.685802
-150.084986 97.423950 -16.522292 -0.676638
-144.875642 97.423950 -16.636687 -0.654362
-139.666298 97.423950 -16.714348 -0.626088
-134.456954 97.423950 -16.716152 -0.637764
-129.247611 97.423950 -16.722857 -0.661838
-124.038267 97.423950 -16.704020 -0.715133
-118.828923 97.423950 -16.672969 -0.792041
-113.619579 97.423950 -16.646624 -0.878110
-108.410235 97.423950 -16.635667 -0.954894
-103.200891 97.423950 -16.637339 -1.004595
-97.991547 97.423950 -16.639924 -1.014269
-92.782203 97.423950 -16.634880 -0.981713
-87.572859 97.423950 -16.623918 -0.921347
-82.363515 97.423950 -16.615656 -0.862991
-77.154171 97.423950 -16.618264 -0.838598
-71.944828 97.423950 -16.635664 -0.863263
-66.735484 97.423950 -16.667465 -0.925615
-61.526140 97.423950 -16.709008 -0.996941
-56.316796 97.423950 -16.751733 -1.051513
-51.107452 97.423950 -16.787492 -1.080686
-45.898108 97.423950 -16.816043 -1.091383
-40.688764 97.423950 -16.848222 -1.095337
-35.479420 97.423950 -16.899297 -1.100871
-30.270076 97.423950 -16.976930 -1.111014
-25.060732 97.423950 -17.074437 -1.123360
-19.851388 97.423950 -17.174847 -1.128635
-14.642045 97.423950 -17.261658 -1.111675
-9.432701 97.423950 -17.327661 -1.059185
-4.223357 97.423950 -17.376623 -0.970549
0.985987 97.423950 -17.418188 -0.861264
6.195331 97.423950 -17.460296 -0.753803
11.404675 97.423950 -17.504144 -0.663589
16.614019 97.423950 -17.544600 -0.592768
21.823363 97.423950 -17.575108 -0.534874
27.032707 97.423950 -17.592787 -0.482101
32.242051 97.423950 -17.599882 -0.427934
37.451395 97.423950 -17.601322 -0.367101
42.660738 97.423950 -17.600830 -0.297392
47.870082 97.423950 -17.598485 -0.221873
53.079426 97.423950 -17.591492 -0.147041
58.288770 97.423950 -17.577974 -0.077516
63.498114 97.423950 -17.561032 -0.012335
68.707458 97.423950 -17.548856 0.054496
73.916802 97.423950 -17.548933 0.130428
79.126146 97.423950 -17.559576 0.219079
84.335490 97.423950 -17.566044 0.314884
89.544834 97.423950 -17.547088 0.402563
94.754178 97.423950 -17.489194 0.465382
99.963521 97.423950 -17.396940 0.497423
105.172865 97.423950 -17.289628 0.508678
110.382209 97.423950 -17.187494 0.517853
115.591553 97.423950 -17.100083 0.539673
120.800897 97.423950 -17.024513 0.577143
126.010241 97.423950 -16.951208 0.622848
131.219585 97.423950 -16.871882 0.665602
136.428929 97.423950 -16.786827 0.696121
141.638273 97.423950 -16.707801 0.708214
146.847617 97.423950 -16.652836 0.697364
152.056961 97.423950 -16.635226 0.661344
157.266304 97.423950 -16.623413 0.620370
162.475648 97.423950 -16.700904 0.524523
167.684992 97.423950 -16.764458 0.449014
172.894336 97.423950 -16.803154 0.410448
-155.294330 92.214606 -16.415332 -0.760712
-150.084986 92.214606 -16.481774 -0.784384
-144.875642 92.214606 -16.593173 -0.819076
-139.666298 92.214606 -16.678729 -0.825859
-134.456954 92.214606 -16.700250 -0.816374
-129.247611 92.214606 -16.720102 -0.829175
-124.038267 92.214606 -16.711065 -0.860760
-118.828923 92.214606 -16.683353 -0.911354
-113.619579 92.214606 -16.653186 -0.968363
-108.410235 92.214606 -16.633155 -1.013743
-103.200891 92.214606 -16.624608 -1.033378
-97.991547 92.214606 -16.620547 -1.022150
-92.782203 92.214606 -16.615251 -0.984842
-87.572859 92.214606 -16.609716 -0.935919
-82.363515 92.214606 -16.609221 -0.897470
-77.154171 92.214606 -16.618530 -0.891560
-71.944828 92.214606 -16.640017 -0.928146
-66.735484 92.214606 -16.673681 -0.997595
-61.526140 92.214606 -16.716437 -1.075979
-56.316796 92.214606 -16.761950 -1.139908
-51.107452 92.214606 -16.804316 -1.178654
-45.898108 92.214606 -16.843936 -1.195174
-40.688764 92.214606 -16.888996 -1.198710
-35.479420 92.214606 -16.949407 -1.197202
-30.270076 92.214606 -17.028410 -1.194097
-25.060732 92.214606 -17.119649 -1.188297
-19.851388 92.214606 -17.211313 -1.174506
-14.642045 92.214606 -17.292872 -1.144153
-9.432701 92.214606 -17.359671 -1.089348
-4.223357 92.214606 -17.413720 -1.009338
0.985987 92.214606 -17.460947 -0.913414
6.195331 92.214606 -17.506381 -0.815326
11.404675 92.214606 -17.550250 -0.723810
16.614019 92.214606 -17.588179 -0.639326
21.823363 92.214606 -17.615366 -0.559128
27.032707 92.214606 -17.630940 -0.482238
32.242051 92.214606 -17.638748 -0.408195
37.451395 92.214606 -17.644130 -0.334083
42.660738 92.214606 -17.649296 -0.256229
47.870082 92.214606 -17.651091 -0.174251
53.079426 92.214606 -17.643861 -0.091088
58.288770 92.214606 -17.626140 -0.009068
